"id";"tiploc_code";"nalco";"tps_description";"stanox";"crs_code";"description";"geo_lat";"geo_lon";"is_public";"nalco_four";"atcocode";"is_station";"created_at";"updated_at";"latlon";"googlesrs"
12650;"SYSTON";"190000";"SYSTON";"59024";"SYS";"";52.6942089586296;-1.08239871075533;;"1900";"9100SYSTON";t;"2015-03-16 10:43:26.348524";"2015-03-16 10:43:26.348524";"0101000020E6100000C9D37E4F8151F1BFC2F3D2D6DB584A40";"010100002031BF0D0027014E2CC16AFDC04782E87C4A6C5A41"
19933;"TABY";"797600";"THORNABY";"15316";"TBY";"";54.5592688552599;-1.30141192249545;;"7976";"9100TABY";t;"2015-03-16 10:43:32.940017";"2015-03-16 10:43:32.940017";"0101000020E61000000DE1DB4E95D2F4BF9E81311F96474B40";"010100002031BF0D009570A61944AF01C16680C1B13EC25B41"
14347;"TACKLEY";"319500";"TACKLEY";"74605";"TAC";"";51.8812362316172;-1.29753550045951;;"3195";"9100TACKLEY";t;"2015-03-16 10:43:27.486204";"2015-03-16 10:43:27.486204";"0101000020E61000001FF6BD95B4C2F4BF4F6C4D59CCF04940";"010100002031BF0D000DE0F8EDC7A101C12A1233F7CDDB5941"
16703;"TADWTH";"538600";"TADWORTH";"87708";"TAD";"";51.2916358274956;-0.235964624715827;;"5386";"9100TADWTH";t;"2015-03-16 10:43:29.459104";"2015-03-16 10:43:29.459104";"0101000020E61000000B6D15BD1634CEBFBEB7A25254A54940";"010100002031BF0D006448418FDDA6D9C0459F9DF0A4745941"
15067;"TAFFSWL";"388000";"TAFFS WELL";"78220";"TAF";"";51.5408027021239;-3.26293780491303;;"3880";"9100TAFFSWL";t;"2015-03-16 10:43:28.052548";"2015-03-16 10:43:28.052548";"0101000020E610000031DEC7227F1A0AC0F49ADF0539C54940";"010100002031BF0D003F3FBB4C722B16C172D934B213A05941"
20612;"TAIN";"867600";"TAIN";"1044";"TAI";"";57.814418237549;-4.05204898970675;;"8676";"9100TAIN";t;"2015-03-16 10:43:33.741546";"2015-03-16 10:43:33.741546";"0101000020E6100000435292544C3510C0FBC457DB3EE84C40";"010100002031BF0D002BAEED1E00881BC1B80F6A4E9C3E5E41"
15377;"TALB";"435500";"TALYBONT";"64416";"TLB";"";52.7726284820612;-4.09659629503614;;"4355";"9100TALB";t;"2015-03-16 10:43:28.307455";"2015-03-16 10:43:28.307455";"0101000020E61000004561A023EA6210C09B34777DE5624A40";"010100002031BF0D004BCCDF0D7CD51BC17139AFA55E7A5A41"
13391;"TALYCFN";"246300";"TAL-Y-CAFN";"40057";"TLC";"";53.2283611534994;-3.81826302107264;;"2463";"9100TALYCFN";t;"2015-03-16 10:43:26.799395";"2015-03-16 10:43:26.799395";"0101000020E6100000E343987BCD8B0EC077FA32F03A9D4A40";"010100002031BF0D00D58181615CF119C1087A3EB1B1CC5A41"
11324;"TAMEBDG";"101000";"TAME BRIDGE PKWY";"65671";"TAB";"";52.5529309505552;-1.97621145338186;;"1010";"9100TAMEBDG";t;"2015-03-16 10:43:25.631043";"2015-03-16 10:43:25.631043";"0101000020E61000006B17A4E68F9EFFBF57CAFE70C6464A40";"010100002031BF0D006A4B4FD2B6DA0AC190984DA8FD525A41"
14238;"TAPLOW";"315100";"TAPLOW";"74001";"TAP";"";51.5235606884685;-0.681370399848506;;"3151";"9100TAPLOW";t;"2015-03-16 10:43:27.400847";"2015-03-16 10:43:27.400847";"0101000020E610000013FAF94BC9CDE5BFC338610904C34940";"010100002031BF0D0072B42EE59C84F2C0A6E55456109D5941"
16704;"TATNHMC";"538700";"TATTENHAM CORNER";"87707";"TAT";"";51.3091815690678;-0.242609246720523;;"5387";"9100TATNHMC";t;"2015-03-16 10:43:29.459987";"2015-03-16 10:43:29.459987";"0101000020E610000081982FDED10DCFBF0AD6FB4293A74940";"010100002031BF0D00A110D3D1C85FDAC0C7C2B7EAB1775941"
14644;"TAUNTON";"347100";"TAUNTON";"83009";"TAU";"";51.0233007294324;-3.10274148314405;;"3471";"9100TAUNTON";t;"2015-03-16 10:43:27.712322";"2015-03-16 10:43:27.712322";"0101000020E6100000AE5E70206AD208C04B71AF84FB824940";"010100002031BF0D0093F96968CE1415C16D2BCB1822465941"
20652;"TAYNULT";"872700";"TAYNUILT";"6048";"TAY";"";56.4308062942515;-5.23960979495049;;"8727";"9100TAYNULT";t;"2015-03-16 10:43:33.791586";"2015-03-16 10:43:33.791586";"0101000020E6100000597424455CF514C04E5C20A924374C40";"010100002031BF0D008B227F63CDCC21C112C763DA7C295D41"
18035;"TCULVRT";"626700";"THORPE CULVERT";"44223";"TPC";"";53.1230902390744;0.199415193483688;;"6267";"9100TCULVRT";t;"2015-03-16 10:43:30.877274";"2015-03-16 10:43:30.877274";"0101000020E610000005422BE36F86C93F04A4C36BC18F4A40";"010100002031BF0D007AF4120FB3ADD54022375AB499B95A41"
17216;"TDITTON";"561000";"THAMES DITTON";"87179";"THD";"";51.389095319857;-0.339152139373108;;"5610";"9100TDITTON";t;"2015-03-16 10:43:30.088274";"2015-03-16 10:43:30.088274";"0101000020E6100000AF75BE2CABB4D5BFFFE71CE0CDB14940";"010100002031BF0D00F43565CA476FE2C09ACDC0BB9A855941"
17107;"TEDNGTN";"557200";"TEDDINGTON";"87159";"TED";"";51.4244789872382;-0.332705943127523;;"5572";"9100TEDNGTN";t;"2015-03-16 10:43:29.987066";"2015-03-16 10:43:29.987066";"0101000020E610000018B93ADE0D4BD5BF7E03D45355B64940";"010100002031BF0D0092355EFF9415E2C08C999F5AC58B5941"
14620;"TEINMTH";"343000";"TEIGNMOUTH";"83607";"TGM";"";50.5480604023812;-3.49466268549426;;"3430";"9100TEINMTH";t;"2015-03-16 10:43:27.694995";"2015-03-16 10:43:27.694995";"0101000020E6100000BBFEC5B511F50BC0DD3AE0D726464940";"010100002031BF0D005FC3564880BE17C18DB108376AF45841"
15686;"TELFRDC";"469100";"TELFORD CENTRAL";"64827";"TFC";"";52.6811060134485;-2.44097088729034;;"4691";"9100TELFRDC";t;"2015-03-16 10:43:28.59315";"2015-03-16 10:43:28.59315";"0101000020E61000006E339BBE1B8703C0646F5A7B2E574A40";"010100002031BF0D006FC77B8BBE9510C109DB8BE8F0695A41"
15199;"TENBY";"411000";"TENBY";"80211";"TEN";"";51.6729431325895;-4.70669581601784;;"4110";"9100TENBY";t;"2015-03-16 10:43:28.157978";"2015-03-16 10:43:28.157978";"0101000020E61000000E116811A8D312C01545250023D64940";"010100002031BF0D001B861DEDABFA1FC15741C10235B75941"
16297;"TEYNHAM";"519300";"TEYNHAM";"89149";"TEY";"";51.3333908000029;0.807425563816392;;"5193";"9100TEYNHAM";t;"2015-03-16 10:43:29.101723";"2015-03-16 10:43:29.101723";"0101000020E6100000E776D1226ED6E93F5E66BB8CACAA4940";"010100002031BF0D0058DCEB3DA3F1F540EB0774FBE77B5941"
18002;"THABBEY";"621000";"THORNTON ABBEY";"21008";"TNA";"";53.6543009387737;-0.323021437785627;;"6210";"9100THABBEY";t;"2015-03-16 10:43:30.845255";"2015-03-16 10:43:30.845255";"0101000020E6100000FE8DCC1B62ACD4BF38E31622C0D34A40";"010100002031BF0D0027BA7E9FD28EE1C09B96A9BF6E1A5B41"
21795;"THAL";"982500";"THORNTONHALL";"7611";"THT";"";55.7686770762279;-4.25116202945892;;"9825";"9100THAL";t;"2015-03-16 10:43:35.212777";"2015-03-16 10:43:35.212777";"0101000020E61000009A177A9E300111C0B8CAAB0264E24B40";"010100002031BF0D00BA4204C554E21CC16CD1E2BC6DA85C41"
14239;"THATCHM";"315200";"THATCHAM";"74723";"THA";"";51.3938425421508;-1.24319000661431;;"3152";"9100THATCHM";t;"2015-03-16 10:43:27.401518";"2015-03-16 10:43:27.401518";"0101000020E6100000B3F551341BE4F3BFD527B36E69B24940";"010100002031BF0D005FE55B3ABAE400C19880F6746E865941"
16897;"THBDGS";"549100";"THREE BRIDGES";"87920";"TBD";"";51.1169220429657;-0.161184040322614;;"5491";"9100THBDGS";t;"2015-03-16 10:43:29.703912";"2015-03-16 10:43:29.703912";"0101000020E61000009B50E9BAADA1C4BF0E5C2F4DF78E4940";"010100002031BF0D0047EFFE37BB85D1C0994CC57F54565941"
18962;"THBLDSG";"694900";"THEOBALDS GROVE APT";"51940";"TEO";"";51.6924548673418;-0.0348313405534691;;"6949";"9100THBLDSG";t;"2015-03-16 10:43:31.849498";"2015-03-16 10:43:31.849498";"0101000020E610000049211BD969D5A1BF3398705CA2D84940";"010100002031BF0D0022FAA16ED04AAEC0A38630CFA0BA5941"
14240;"THEALE";"315300";"THEALE";"74702";"THE";"";51.4334498922842;-1.07497297726742;;"3153";"9100THEALE";t;"2015-03-16 10:43:27.402175";"2015-03-16 10:43:27.402175";"0101000020E6100000392857DD1633F1BF5EE83B497BB74940";"010100002031BF0D00D857731C1737FDC0856495C7558D5941"
15550;"THELAKS";"453800";"THE LAKES";"66459";"TLK";"";52.3591421322478;-1.84467332175156;;"4538";"9100THELAKS";t;"2015-03-16 10:43:28.455645";"2015-03-16 10:43:28.455645";"0101000020E61000004DA04B2CC883FDBF5C4F905EF82D4A40";"010100002031BF0D00248E44C2201109C146C932526B305A41"
19189;"THETFD";"720300";"THETFORD";"46261";"TTF";"";52.4191236722871;0.745073017467794;;"7203";"9100THETFD";t;"2015-03-16 10:43:32.105011";"2015-03-16 10:43:32.105011";"0101000020E6100000B0FF645EA3D7E73FECB930D8A5354A40";"010100002031BF0D009BB1ED61D23FF4402D4CF1841A3B5A41"
17519;"THFORD";"584900";"THORNFORD";"82313";"THO";"";50.9105745071199;-2.57898713521454;;"5849";"9100THFORD";t;"2015-03-16 10:43:30.373058";"2015-03-16 10:43:30.373058";"0101000020E6100000D168D401C4A104C05D5398B48D744940";"010100002031BF0D003C777C23CE8511C16620D1A6AC325941"
13177;"THHT";"226400";"THATTO HEATH";"36616";"THH";"";53.4365806235837;-2.75937440723466;;"2264";"9100THHT";t;"2015-03-16 10:43:26.665908";"2015-03-16 10:43:26.665908";"0101000020E610000021F0A3E3321306C0FD2DB6DFE1B74A40";"010100002031BF0D002A8F9D9D90BF12C17EE4085899F25A41"
20120;"THIRSK";"819100";"THIRSK";"16001";"THI";"";54.2282095790077;-1.37258798235028;;"8191";"9100THIRSK";t;"2015-03-16 10:43:33.163288";"2015-03-16 10:43:33.163288";"0101000020E6100000B63BF1D01EF6F5BF6A3CB3F8351D4B40";"010100002031BF0D00207AB35CDEA602C1257A74DE6D845B41"
21765;"THLB";"981200";"THORNLIEBANK";"7619";"THB";"";55.8110979984778;-4.31170698981094;;"9812";"9100THLB";t;"2015-03-16 10:43:35.174737";"2015-03-16 10:43:35.174737";"0101000020E6100000BCB0FC1D303F11C017A8280FD2E74B40";"010100002031BF0D00FD60311BA44B1DC160D69B89A1B05C41"
15924;"THOK";"502800";"THREE OAKS";"88295";"TOK";"";50.9011137058739;0.613051005878316;;"5028";"9100THOK";t;"2015-03-16 10:43:28.792048";"2015-03-16 10:43:28.792048";"0101000020E610000067DFA0241D9EE33F565AA4B157734940";"010100002031BF0D009E2AB26948A9F0409FD52F1F0B315941"
19503;"THOPBAY";"746000";"THORPE BAY";"51004";"TPB";"";51.5375687252331;0.761727993145564;;"7460";"9100THOPBAY";t;"2015-03-16 10:43:32.450683";"2015-03-16 10:43:32.450683";"0101000020E6100000CC4060621360E83F421D4F0DCFC44940";"010100002031BF0D006C8FD2C1B2B3F440A3C0B0FE829F5941"
18380;"THORNEN";"653000";"THORNE NORTH";"20055";"TNN";"";53.6160612986293;-0.972330736364656;;"6530";"9100THORNEN";t;"2015-03-16 10:43:31.237707";"2015-03-16 10:43:31.237707";"0101000020E6100000119E3259551DEFBFD9F8BC18DBCE4A40";"010100002031BF0D00755D9DCCF56CFAC0C518BFE86B135B41"
18383;"THORNES";"653100";"THORNE SOUTH";"23004";"TNS";"";53.6033280668875;-0.955109162778334;;"6531";"9100THORNES";t;"2015-03-16 10:43:31.240659";"2015-03-16 10:43:31.240659";"0101000020E6100000B7C547174190EEBF3605A6DA39CD4A40";"010100002031BF0D000CCF1C4024F5F9C0D0E5779D16115B41"
18764;"THPLESK";"685700";"THORPE-LE-SOKEN";"50024";"TLS";"";51.8476348840914;1.16140045670212;;"6857";"9100THPLESK";t;"2015-03-16 10:43:31.637947";"2015-03-16 10:43:31.637947";"0101000020E6100000688531A51895F23F870FC54C7FEC4940";"010100002031BF0D00ADE8801E6890FF408C1A98A8E3D55941"
17995;"THRGRTN";"620300";"THURGARTON";"55503";"THU";"";53.0289415160352;-0.962256941158726;;"6203";"9100THRGRTN";t;"2015-03-16 10:43:30.8385";"2015-03-16 10:43:30.8385";"0101000020E6100000EF059411CFCAEEBF156F085BB4834A40";"010100002031BF0D000D8A443EDF26FAC02D70384790A85A41"
16706;"THTH";"538800";"THORNTON HEATH";"87635";"TTH";"";51.3987756213646;-0.100305905111901;;"5388";"9100THTH";t;"2015-03-16 10:43:29.461985";"2015-03-16 10:43:29.461985";"0101000020E61000009B210DD6A5ADB9BFFD195E140BB34940";"010100002031BF0D00802FBB4A00CFC5C05C3B257E4A875941"
20616;"THURSO";"867700";"THURSO";"1001";"THS";"";58.5901753315274;-3.52754806134841;;"8677";"9100THURSO";t;"2015-03-16 10:43:33.74583";"2015-03-16 10:43:33.74583";"0101000020E61000001B7A341E6B380CC077E881DD8A4B4D40";"010100002031BF0D0012C06E6AB3F717C10741F598AADE5E41"
19377;"THUSTON";"735600";"THURSTON";"46401";"TRS";"";52.2500016799627;0.808652755142307;;"7356";"9100THUSTON";t;"2015-03-16 10:43:32.305899";"2015-03-16 10:43:32.305899";"0101000020E6100000150225BE7BE0E93F43B1170E00204A40";"010100002031BF0D0038F5C3012DFAF540810AB6F3031D5A41"
11348;"TILEH";"103500";"TILE HILL";"69209";"THL";"";52.3951021748723;-1.59684834329295;;"1035";"9100TILEH";t;"2015-03-16 10:43:25.641624";"2015-03-16 10:43:25.641624";"0101000020E61000000BD731D9B08CF9BFD7D343B592324A40";"010100002031BF0D000DB76EC102B305C1709040ADD2365A41"
14253;"TILHRST";"315400";"TILEHURST";"74271";"TLH";"";51.471507026217;-1.02981585123131;;"3154";"9100TILHRST";t;"2015-03-16 10:43:27.411569";"2015-03-16 10:43:27.411569";"0101000020E6100000D60D9F2F207AF0BFD6B79C575ABC4940";"010100002031BF0D00B8F0FD37E9FCFBC02811C45FF9935941"
11626;"TIPTON";"115900";"TIPTON";"65809";"TIP";"";52.5304402489481;-2.06570111675542;;"1159";"9100TIPTON";t;"2015-03-16 10:43:25.778699";"2015-03-16 10:43:25.778699";"0101000020E61000009F339E4E8E8600C06BDB5077E5434A40";"010100002031BF0D007F4A205F06120CC1382B9681F84E5A41"
15146;"TIRPHIL";"402500";"TIR-PHIL";"78346";"TIR";"";51.7209046937006;-3.24638005973949;;"4025";"9100TIRPHIL";t;"2015-03-16 10:43:28.117044";"2015-03-16 10:43:28.117044";"0101000020E6100000B8BDD71B96F809C00D7DE19A46DC4940";"010100002031BF0D004DFE2C80A50E16C15011427A9EBF5941"
17480;"TISBURY";"579800";"TISBURY";"82335";"TIS";"";51.0608512989778;-2.07900205994257;;"5798";"9100TISBURY";t;"2015-03-16 10:43:30.33447";"2015-03-16 10:43:30.33447";"0101000020E6100000E628FED4CBA100C0AF83B1F9C9874940";"010100002031BF0D000962F99A4B400CC13E48812BA04C5941"
14666;"TIVIPW";"347400";"TIVERTON PARKWAY";"83038";"TVP";"";50.9171758190857;-3.35964400265292;;"3474";"9100TIVIPW";t;"2015-03-16 10:43:27.728862";"2015-03-16 10:43:27.728862";"0101000020E61000004EC6EC088DE00AC0DAD3690466754940";"010100002031BF0D00D4BF4070A7D316C1AE3BF508D0335941"
19515;"TLBYTWN";"746200";"TILBURY TOWN";"51203";"TIL";"";51.4623568594631;0.354038507628893;;"7462";"9100TLBYTWN";t;"2015-03-16 10:43:32.467392";"2015-03-16 10:43:32.467392";"0101000020E6100000849BF22091A8D63FD63C73822EBB4940";"010100002031BF0D0081854F5D6C3EE34050806F9B60925941"
15463;"TLSRNAU";"447900";"TALSARNAU";"64425";"TAL";"";52.9043064726397;-4.06815453256605;;"4479";"9100TLSRNAU";t;"2015-03-16 10:43:28.378681";"2015-03-16 10:43:28.378681";"0101000020E61000000AC8414DCA4510C03AC68250C0734A40";"010100002031BF0D00B71C6B9003A41BC13B06563211925A41"
17500;"TMPCMB";"583700";"TEMPLECOMBE";"82338";"TMC";"";51.0015014461453;-2.41772461631676;;"5837";"9100TMPCMB";t;"2015-03-16 10:43:30.355099";"2015-03-16 10:43:30.355099";"0101000020E61000005E84EE00805703C09E0B0B3331804940";"010100002031BF0D003D6C1F7E4F6D10C12DC530D45D425941"
11843;"TMWTHHL";"132300";"TAMWORTH HIGH LEVEL";"66002";"TAH";"";52.6374725728424;-1.68644957431997;;"1323";"9100TMWTHHL";t;"2015-03-16 10:43:25.892815";"2015-03-16 10:43:25.892815";"0101000020E610000014EB808CB2FBFABF403A86B398514A40";"010100002031BF0D00B376B3A9B5EA06C1DB6D6AEB1E625A41"
11842;"TMWTHLL";"132200";"TAMWORTH";"69001";"TAM";"";52.6374726119099;-1.68646435101133;;"1322";"9100TMWTHLL";t;"2015-03-16 10:43:25.892307";"2015-03-16 10:43:25.892307";"0101000020E61000009B6A170BC2FBFABFD61FDAB398514A40";"010100002031BF0D00B37E86D2C2EA06C1EED7DFEB1E625A41"
15068;"TNYPNDY";"388200";"TONYPANDY";"78012";"TNP";"";51.6197611357178;-3.4488691421009;;"3882";"9100TNYPNDY";t;"2015-03-16 10:43:28.053259";"2015-03-16 10:43:28.053259";"0101000020E6100000380E6CB448970BC0B19E385554CF4940";"010100002031BF0D0081BA456DD96E17C10C8AC7CFE3AD5941"
13535;"TODMRDN";"267700";"TODMORDEN";"31031";"TOD";"";53.713816111167;-2.0996591253587;;"2677";"9100TODMRDN";t;"2015-03-16 10:43:26.898691";"2015-03-16 10:43:26.898691";"0101000020E6100000034F61151ACC00C0FB688A535EDB4A40";"010100002031BF0D0056F69CE027880CC14C566A6E5B255B41"
17108;"TOLWTH";"557300";"TOLWORTH";"87403";"TOL";"";51.3768585241068;-0.27946142417254;;"5573";"9100TOLWTH";t;"2015-03-16 10:43:29.987946";"2015-03-16 10:43:29.987946";"0101000020E61000001D23542BB2E2D1BFF7206EE63CB04940";"010100002031BF0D003A7D48386061DEC06765941479835941"
16400;"TONBDG";"522900";"TONBRIDGE";"89363";"TON";"";51.1914095580528;0.270973086032763;;"5229";"9100TONBDG";t;"2015-03-16 10:43:29.193269";"2015-03-16 10:43:29.193269";"0101000020E6100000A3D7A67F9F57D13F42FDBF1B80984940";"010100002031BF0D0028F74C802575DD403885057D3D635941"
15336;"TONDU";"427100";"TONDU";"79811";"TDU";"";51.5473604635059;-3.59554938037988;;"4271";"9100TONDU";t;"2015-03-16 10:43:28.274544";"2015-03-16 10:43:28.274544";"0101000020E6100000C313BF64AFC30CC0CDF05CE80FC64940";"010100002031BF0D0057CE92E7FA6D18C117FB042639A15941"
15422;"TONFNAU";"443200";"TONFANAU";"64402";"TNF";"";52.613540244291;-4.12369781819758;;"4432";"9100TONFNAU";t;"2015-03-16 10:43:28.344827";"2015-03-16 10:43:28.344827";"0101000020E61000000BFB0EA4AA7E10C03E019A7C884E4A40";"010100002031BF0D004E01E6C39F041CC1E1C46BB4D55D5A41"
15077;"TONPNTR";"389700";"TON PENTRE";"78006";"TPN";"";51.647799008011;-3.48618725388154;;"3897";"9100TONPNTR";t;"2015-03-16 10:43:28.061093";"2015-03-16 10:43:28.061093";"0101000020E6100000E2399924B6E30BC0EDE4F013EBD24940";"010100002031BF0D007DEA115CC2AF17C1392454F4CCB25941"
16707;"TOOTING";"538900";"TOOTING";"87614";"TOO";"";51.4198467427043;-0.161277690313703;;"5389";"9100TOOTING";t;"2015-03-16 10:43:29.462834";"2015-03-16 10:43:29.462834";"0101000020E6100000F962BC52BFA4C4BFA19FBE89BDB54940";"010100002031BF0D0080E3546C5688D1C0F0A1A79EF68A5941"
17459;"TOPSHAM";"575800";"TOPSHAM";"83471";"TOP";"";50.686214642505;-3.46442259117777;;"5758";"9100TOPSHAM";t;"2015-03-16 10:43:30.315174";"2015-03-16 10:43:30.315174";"0101000020E61000008B0E053123B70BC033CCA3E1D5574940";"010100002031BF0D0093D3F308E78917C160C42ED3150C5941"
14622;"TORQUAY";"343400";"TORQUAY";"83628";"TQY";"";50.4611322415553;-3.54327517287706;;"3434";"9100TORQUAY";t;"2015-03-16 10:43:27.696546";"2015-03-16 10:43:27.696546";"0101000020E6100000C1E261A7A0580CC03B4E9C61063B4940";"010100002031BF0D00B9C5185A0E1318C1DF84C0898EE55841"
14621;"TORRE";"343200";"TORRE";"83627";"TRR";"";50.4731870411548;-3.54641583121908;;"3432";"9100TORRE";t;"2015-03-16 10:43:27.695769";"2015-03-16 10:43:27.695769";"0101000020E610000022D268430F5F0CC050539964913C4940";"010100002031BF0D00173E61D1841818C14970C0989DE75841"
14772;"TOTNES";"355800";"TOTNES";"83702";"TOT";"";50.4358632848537;-3.68869227509148;;"3558";"9100TOTNES";t;"2015-03-16 10:43:27.814254";"2015-03-16 10:43:27.814254";"0101000020E6100000B834741871820DC0A5FC3C5ECA374940";"010100002031BF0D003AEE0D62FD0F19C1AFFFD82A3EE15841"
17653;"TOTTON";"592100";"TOTTON";"86711";"TTN";"";50.9178794565213;-1.48241729515451;;"5921";"9100TOTTON";t;"2015-03-16 10:43:30.501238";"2015-03-16 10:43:30.501238";"0101000020E6100000166A9B32FBB7F7BFF1B6F3127D754940";"010100002031BF0D00FDB1EC81EF2404C19FB19C18EF335941"
13191;"TOWNGRN";"228300";"TOWN GREEN";"36011";"TWN";"";53.5428054309618;-2.90448651074579;;"2283";"9100TOWNGRN";t;"2015-03-16 10:43:26.674011";"2015-03-16 10:43:26.674011";"0101000020E61000004E9C7A6C633C07C03B09FBA57AC54A40";"010100002031BF0D0082E56AD6F7BB13C1685FB50F02065B41"
15341;"TRDYRHW";"427600";"TROED Y RHIW";"78142";"TRD";"";51.7124237519396;-3.34674391362919;;"4276";"9100TRDYRHW";t;"2015-03-16 10:43:28.278748";"2015-03-16 10:43:28.278748";"0101000020E6100000D0FE48AC21C60AC0B3BC95B330DB4940";"010100002031BF0D0010D0285037BD16C1FA21B78421BE5941"
15070;"TREFRST";"388700";"TREFFOREST";"78216";"TRF";"";51.5914605063694;-3.32511771206767;;"3887";"9100TREFRST";t;"2015-03-16 10:43:28.054685";"2015-03-16 10:43:28.054685";"0101000020E6100000A972A550D7990AC0B8DD55FAB4CB4940";"010100002031BF0D000E4E63A4999716C15D48CBACEFA85941"
15071;"TREHAFD";"388800";"TREHAFOD";"78017";"TRH";"";51.6101490336252;-3.38097447250547;;"3888";"9100TREHAFD";t;"2015-03-16 10:43:28.055442";"2015-03-16 10:43:28.055442";"0101000020E6100000BD2C20583C0C0BC0998D105D19CE4940";"010100002031BF0D00696C396DC1F816C1161F770235AC5941"
15072;"TREHRBT";"388900";"TREHERBERT";"78001";"TRB";"";51.6722414382211;-3.53630238981092;;"3889";"9100TREHRBT";t;"2015-03-16 10:43:28.05614";"2015-03-16 10:43:28.05614";"0101000020E61000004F0948E8584A0CC07B16E8010CD64940";"010100002031BF0D0046017A86ED0618C151978F8515B75941"
15074;"TREORCY";"389100";"TREORCHY";"78004";"TRY";"";51.6575309843552;-3.5057337324707;;"3891";"9100TREORCY";t;"2015-03-16 10:43:28.057544";"2015-03-16 10:43:28.057544";"0101000020E6100000BB908B20BE0B0CC0C5F4ACF929D44940";"010100002031BF0D008E74CFF9C1D117C1E07CE77D81B45941"
13911;"TRFDPK";"296900";"TRAFFORD PARK";"33093";"TRA";"";53.4548156216393;-2.31063107522728;;"2969";"9100TRFDPK";t;"2015-03-16 10:43:27.166536";"2015-03-16 10:43:27.166536";"0101000020E6100000A5C729252C7C02C04A53F66537BA4A40";"010100002031BF0D00A6C0983212660FC15D492469EDF55A41"
15069;"TRFRSTE";"388600";"TREFFOREST ESTATE";"78218";"TRE";"";51.5682904255791;-3.29024804594255;;"3886";"9100TRFRSTE";t;"2015-03-16 10:43:28.053953";"2015-03-16 10:43:28.053953";"0101000020E6100000C56848916D520AC0FF3E9CBDBDC84940";"010100002031BF0D007E4DBFF2F25A16C1BDD10C06E2A45941"
19263;"TRIMLEY";"722500";"TRIMLEY";"49138";"TRM";"";51.976527209444;1.31953641556396;;"7225";"9100TRIMLEY";t;"2015-03-16 10:43:32.184113";"2015-03-16 10:43:32.184113";"0101000020E610000002A76B37D21CF53FAA1BF6D7FEFC4940";"010100002031BF0D003EB593F950EE01413CC9A4989AEC5941"
11938;"TRING";"139300";"TRING";"70411";"TRI";"";51.8007394851655;-0.622439344090776;;"1393";"9100TRING";t;"2015-03-16 10:43:25.945297";"2015-03-16 10:43:25.945297";"0101000020E610000065A253EA05EBE3BF6BB3A6A17EE64940";"010100002031BF0D000B45E5179AEAF0C0F3047C1EA4CD5941"
20203;"TRNO";"828200";"THURNSCOE";"24003";"THC";"";53.5450407349849;-1.30878361096117;;"8282";"9100TRNO";t;"2015-03-16 10:43:33.26006";"2015-03-16 10:43:33.26006";"0101000020E610000079E76915C7F0F4BFBDDF11E5C3C54A40";"010100002031BF0D00CB904400E9C801C1652AADC06A065B41"
21376;"TROON";"956200";"TROON";"8519";"TRN";"";55.5428096727316;-4.65529940055083;;"9562";"9100TROON";t;"2015-03-16 10:43:34.68078";"2015-03-16 10:43:34.68078";"0101000020E61000001FD159CE069F12C0D72A90C97AC54B40";"010100002031BF0D00BB762B3C46A11FC1F7759DCBE77C5C41"
14754;"TRURO";"354000";"TRURO";"85501";"TRU";"";50.2638392272567;-5.06481215886568;;"3540";"9100TRURO";t;"2015-03-16 10:43:27.799988";"2015-03-16 10:43:27.799988";"0101000020E610000052D85A1E5E4214C0173CDA7BC5214940";"010100002031BF0D009059F89EC83421C1E4676B89EFC35841"
14542;"TRWBRDG";"334800";"TROWBRIDGE";"82085";"TRO";"";51.3198293577883;-2.21433437877171;;"3348";"9100TRWBRDG";t;"2015-03-16 10:43:27.63364";"2015-03-16 10:43:27.63364";"0101000020E610000020DD59F1F4B601C02F001C2BF0A84940";"010100002031BF0D00CDF99A9A14170EC134B258018C795941"
19569;"TSDARPR";"752100";"TEES-SIDE AIRPORT";"15711";"TEA";"";54.5181309684034;-1.42531139126077;;"7521";"9100TSDARPR";t;"2015-03-16 10:43:32.528994";"2015-03-16 10:43:32.528994";"0101000020E6100000DF4C415113CEF6BF302B961D52424B40";"010100002031BF0D009DDBA181475E03C1D26F715089BA5B41"
18963;"TTNHMHL";"695100";"TOTTENHAM HALE";"51931";"TOM";"";51.5883081526263;-0.0599291444491603;;"6951";"9100TTNHMHL";t;"2015-03-16 10:43:31.85058";"2015-03-16 10:43:31.85058";"0101000020E6100000DF09F96608AFAEBF04C079AE4DCB4940";"010100002031BF0D007997E926480FBAC081FEF17762A85941"
